"Sales","Awareness","Liking","Consideration","InstagramAds","TikTokAds","SEA","PoSPromotions","InfluencerColabs","Time","predicted_sales"
62621.0787378218,21.6151891184878,-4.91554083879761,-1.05976682679908,363,425,477,128,809,1043,65225.0944594389
61087.5944631933,21.7733325226255,-13.6914412697926,-11.2104596814264,333,420,188,226,841,1044,60001.2354123445
64992.7951402879,22.1988534873048,-2.86558668111334,0.252759726617462,551,144,1441,267,792,1045,65752.5073488532
65613.5792085298,22.0992669342856,-2.92327329500569,0.233946264505691,167,719,3143,246,904,1046,65628.096758936
70703.3672178036,22.1954948884621,6.07973045547382,8.9277237466474,664,672,2620,255,691,1047,69870.1774378536
71203.2554215838,22.0285409259357,12.8628556730973,16.1485872961857,1499,265,2550,104,917,1048,73541.6912273171
63655.2585006363,22.1421577519575,-8.48975447524808,-6.18290044884671,988,396,1520,208,715,1049,62385.0403156764
64040.0431374827,22.0135619503904,-2.60627151807903,0.520257687620903,713,520,2027,264,745,1050,65769.7971438917
67605.3027063979,21.8991477018349,3.54917936198775,5.53470232650331,249,217,1008,62,867,1051,68346.6887568418
66803.2517126382,22.0800205154539,0.330936468622331,2.93044654946606,3,400,2664,72,890,1052,67076.1782380296
65999.1706956356,22.1076408160536,-2.79026255414342,0.604767261521201,92,407,2303,282,734,1053,65931.7080071989
67717.546114588,22.0746603970136,3.41861897139397,5.77517106321513,60,32,2969,4,814,1054,68556.8851960762
64126.0095147714,21.7370204228049,-4.20204055773987,-1.50945521996146,201,430,1531,63,792,1055,64887.5935662814
65100.3977115089,21.9814955110316,-2.01641526821893,0.78856472733317,656,450,1406,126,789,1056,65959.6092254069
65289.0765438657,21.6764928753296,-1.88991925164406,0.600606711251491,296,315,240,157,579,1057,65923.1037469071
74767.1947934886,21.97123661467,12.9132413016761,15.3976134429283,191,473,597,108,993,1058,73228.675421463
67658.9436266177,21.7836062461863,4.00832447997321,6.20418763644801,14,41,2190,149,691,1059,68710.8323813993
64389.4106310668,21.610602847379,-7.42215470635638,-5.60172563840667,311,15,50,96,693,1060,62858.4724695871
69688.0232409881,21.9654106960324,6.67684420060174,9.85637540984235,254,871,1890,249,892,1061,70382.356376795
70100.2142886934,22.2062277617947,2.1810571042349,5.05027311429743,552,602,615,78,916,1062,68095.8733590533
69491.8201904773,22.0506912855109,2.44819546689731,5.17022208092127,27,740,2275,50,866,1063,68142.7963438364
65485.9225099833,21.7732544552442,-3.85135986061106,-0.760653455524869,636,358,2396,111,731,1064,65230.5245349659
69929.8668136201,21.8786134952583,1.63766405753458,4.66594702345322,509,192,1635,40,588,1065,68022.8307071
63552.6090483642,21.8708960111244,-5.18177021793091,-2.07832286551038,806,841,720,201,771,1066,64453.4255708346
66085.771222119,22.1213381364644,-2.58074104922941,0.71701781411529,711,732,3352,232,683,1067,65827.8776539244
68639.9725191723,21.8038298017969,2.74096515713161,5.58295257983571,570,258,1305,168,1121,1068,68356.3386417292
65870.9671046289,21.9819738993409,0.362255748970298,3.63916561824199,905,868,1203,147,770,1069,67302.8872396179
74063.4396389083,22.220614571976,12.3336233075066,15.0822322532426,638,104,1489,22,963,1070,73152.2997777696
70631.0067115949,22.1467848714618,5.40522129667493,8.71926895550394,1069,912,958,94,833,1071,69823.6313790602
71132.6409514782,22.1347118136917,9.77414519646035,12.9380285005294,1209,920,2671,118,757,1072,71828.438614136
68434.8122250549,22.1356837794582,2.90739260735338,5.48393382024462,615,101,2296,123,742,1073,68325.1581611233
67012.7211668145,21.8454698452531,-1.09663342110739,1.52873207465859,746,544,1749,220,751,1074,66223.3042016692
66614.5194844146,21.9466295567444,0.386209403109706,2.98103125544502,308,376,907,277,540,1075,67037.7791387204
73736.3074420161,21.7627224155816,10.7425266212491,13.4798663932094,318,339,2474,349,638,1076,72185.7009287157
64077.1229831137,22.0736497936345,-1.68102041047397,1.60137937891994,588,639,1861,148,1025,1077,66354.6867050658
66169.4236781281,21.7324484415569,1.84998846464091,4.50289239068984,1329,404,866,233,674,1078,67678.0883969423
64031.2218005808,21.8681140518608,-2.96405107774799,0.287971041374854,471,668,1369,222,875,1079,65691.9948049266
65483.7930482651,22.2868456665142,-2.97069405342291,0.469063266651914,348,204,2288,91,992,1080,65957.1696223009
70664.1742076451,21.9972055217365,5.42385502663337,8.0601024770398,1067,333,305,158,577,1081,69542.3044875045
77123.4156945481,21.7211774889035,13.0587620884616,15.4120928514878,329,355,817,176,898,1082,73194.8075651377
66941.1197589011,22.0120852969777,1.05048489841962,3.82968934075378,864,628,1366,88,980,1083,67407.2447936332
67621.0733584509,21.7422342310714,0.477069065769552,2.68337470753985,356,593,238,58,1111,1084,66869.9186515364
67344.8361179288,22.1141860215484,-0.495498290953421,2.8450129161956,447,226,2243,110,694,1085,67110.8609762132
65254.1697959493,21.9401606244713,-2.47407830614379,0.439833240998013,213,95,2576,164,1119,1086,65868.8623919939
64808.054011589,22.0613882348316,-1.48550427205982,1.37449897669047,85,215,1077,74,486,1087,66425.524729364
68961.8901049654,21.9631691465893,5.17800193521336,8.34299421409573,799,403,2236,131,751,1088,69717.8026637901
65734.4501671435,21.7164020427373,-5.99398235699488,-2.97514312840319,1158,192,2828,207,853,1089,64037.7283491441
64901.8462512428,21.6188101071989,-1.84457984422998,0.565831173998243,1229,754,886,212,620,1090,65643.0749902996
74918.4801508002,21.9527293977355,10.9311814454039,13.5521571690851,719,656,1382,122,943,1091,72202.8830035331
71262.1394275983,21.9806782243758,10.3142131683555,13.4705658412051,1003,110,2938,263,591,1092,72230.5226933597
68147.5856732185,22.0588881734541,1.77239136359308,4.29807470262422,675,248,2024,165,617,1093,67685.2323380124
61908.5784741836,22.1089734072599,-9.87097269100637,-7.02037866940166,1034,17,1641,102,576,1094,62162.8637390743
71703.1424684621,21.9018086448779,5.95807575694411,8.40347980358632,225,311,950,174,774,1095,69762.4562029026
67527.9360012627,21.9027521930296,3.22608537677117,6.40822559842096,623,732,2114,200,664,1096,68686.4190770514
66277.3350967212,21.9652677565373,-1.07816177606127,1.52944097090376,112,285,487,244,629,1097,66384.4453765492
60055.3343768813,21.7209645319404,-7.77033499770674,-4.78890674736546,764,380,466,294,853,1098,63161.0294909922
69501.8705946414,22.1421207753945,10.0638800499683,12.5847198689232,105,727,736,89,714,1099,71815.9899922299
65630.9642652952,22.081415244942,-4.6419220147132,-1.88950566669919,101,43,1255,138,1084,1100,64768.4656851919
